Gas Data
Time: 0.000000e+00
radius	rho	ne	ne_prev	dne_dt	n_tot	dt	T	vel	nH1	fH1	fHeI	fHII	fHeII	fHeIII	j_lya
5549.187	1.37958017743477e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.268487051171306e-05	1.0	1.0	0.0	0.0	0.0	0.0
5549.924	1.38643899928999e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.299651920519952e-05	1.0	1.0	0.0	0.0	0.0	0.0
5550.661	1.393710557391003e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.332692166055226e-05	1.0	1.0	0.0	0.0	0.0	0.0
5551.398	1.4007294947534336e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.364584562516873e-05	1.0	1.0	0.0	0.0	0.0	0.0
5552.135	1.406900110784932e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.39262238686654e-05	1.0	1.0	0.0	0.0	0.0	0.0
5552.872	1.4118886247390895e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.415289018090808e-05	1.0	1.0	0.0	0.0	0.0	0.0
5553.609	1.4157334963530988e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.432759208167508e-05	1.0	1.0	0.0	0.0	0.0	0.0
5554.346	1.4188584927522717e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.446958454998957e-05	1.0	1.0	0.0	0.0	0.0	0.0
5555.084	1.4220085995692512e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.46127179764843e-05	1.0	1.0	0.0	0.0	0.0	0.0
5555.821	1.42611738000701e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.47994112719627e-05	1.0	1.0	0.0	0.0	0.0	0.0
5556.558	1.4322051024688854e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.507602302710075e-05	1.0	1.0	0.0	0.0	0.0	0.0
5557.295	1.4412536899734494e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.548716950870081e-05	1.0	1.0	0.0	0.0	0.0	0.0
5558.032	1.454124734157884e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.607199940931018e-05	1.0	1.0	0.0	0.0	0.0	0.0
5558.769	1.4714889485316725e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.686098836940273e-05	1.0	1.0	0.0	0.0	0.0	0.0
5559.506	1.493758868117834e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.787288100775632e-05	1.0	1.0	0.0	0.0	0.0	0.0
5560.243	1.521020126578206e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.911156831605926e-05	1.0	1.0	0.0	0.0	0.0	0.0
5560.98	1.5529714408002866e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.05633607000397e-05	1.0	1.0	0.0	0.0	0.0	0.0
5561.717	1.5888967853834599e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.219572365372628e-05	1.0	1.0	0.0	0.0	0.0	0.0
5562.455	1.6277507151353036e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.396115461250843e-05	1.0	1.0	0.0	0.0	0.0	0.0
5563.192	1.6680503089631126e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.579227313834003e-05	1.0	1.0	0.0	0.0	0.0	0.0
5563.929	1.7083707310726973e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.762433805218693e-05	1.0	1.0	0.0	0.0	0.0	0.0
5564.666	1.7473514635724457e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.93955306288605e-05	1.0	1.0	0.0	0.0	0.0	0.0
5565.403	1.7839503666642485e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	8.105849849307429e-05	1.0	1.0	0.0	0.0	0.0	0.0
5566.14	1.817582524747555e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	8.258666445904346e-05	1.0	1.0	0.0	0.0	0.0	0.0
5566.877	1.8481587286107601e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	8.397597507052865e-05	1.0	1.0	0.0	0.0	0.0	0.0
5567.614	1.8760176065135353e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	8.524181679723734e-05	1.0	1.0	0.0	0.0	0.0	0.0
5568.351	1.9017786540785975e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	8.641233805962939e-05	1.0	1.0	0.0	0.0	0.0	0.0
5569.088	1.9261671321980897e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	8.752049300263588e-05	1.0	1.0	0.0	0.0	0.0	0.0
5569.826	1.949898619141344e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	8.859879581563687e-05	1.0	1.0	0.0	0.0	0.0	0.0
5570.563	1.9734713782459984e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	8.966988640989768e-05	1.0	1.0	0.0	0.0	0.0	0.0
5571.3	1.9973549402940283e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	9.075509915709956e-05	1.0	1.0	0.0	0.0	0.0	0.0
5572.037	2.0219118741123364e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	9.187090832987823e-05	1.0	1.0	0.0	0.0	0.0	0.0
5572.774	2.0474902326682736e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	9.303312863443671e-05	1.0	1.0	0.0	0.0	0.0	0.0
5573.511	2.0744491505769667e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	9.425807830092483e-05	1.0	1.0	0.0	0.0	0.0	0.0
5574.248	2.1031260014759868e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	9.556108679197991e-05	1.0	1.0	0.0	0.0	0.0	0.0
5574.985	2.1337516773961583e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	9.695264529708927e-05	1.0	1.0	0.0	0.0	0.0	0.0
5575.722	2.1663474037794867e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	9.843371825029267e-05	1.0	1.0	0.0	0.0	0.0	0.0
5576.459	2.2006467292726357e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	9.999219873032899e-05	1.0	1.0	0.0	0.0	0.0	0.0
5577.197	2.2361234659947304e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010160417800052823	1.0	1.0	0.0	0.0	0.0	0.0
5577.934	2.2718395588787373e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010322703305037483	1.0	1.0	0.0	0.0	0.0	0.0
5578.671	2.3068163596629525e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010481629641029737	1.0	1.0	0.0	0.0	0.0	0.0
5579.408	2.339924492380183e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010632065189917024	1.0	1.0	0.0	0.0	0.0	0.0
5580.145	2.3699842986458273e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010768649862137584	1.0	1.0	0.0	0.0	0.0	0.0
5580.882	2.395789847158144e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010885904190188757	1.0	1.0	0.0	0.0	0.0	0.0
5581.619	2.4161381236613123e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010978361960936767	1.0	1.0	0.0	0.0	0.0	0.0
5582.356	2.42991617009694e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.0001104096615537566	1.0	1.0	0.0	0.0	0.0	0.0
5583.093	2.4362857267573826e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011069907919037361	1.0	1.0	0.0	0.0	0.0	0.0
5583.83	2.4349582168045327e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011063876026809674	1.0	1.0	0.0	0.0	0.0	0.0
5584.568	2.4264735356006473e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011025323635923073	1.0	1.0	0.0	0.0	0.0	0.0
5585.305	2.412449635452524e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010961602340181574	1.0	1.0	0.0	0.0	0.0	0.0
5586.042	2.3954718706415273e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010884459379869217	1.0	1.0	0.0	0.0	0.0	0.0
5586.779	2.3787844037616156e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010808635464909753	1.0	1.0	0.0	0.0	0.0	0.0
5587.516	2.365653509679754e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010748971778181879	1.0	1.0	0.0	0.0	0.0	0.0
5588.253	2.358595598822813e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010716902295350283	1.0	1.0	0.0	0.0	0.0	0.0
5588.99	2.35868891274261e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010717326291800442	1.0	1.0	0.0	0.0	0.0	0.0
5589.727	2.3652068157224957e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010746942106160847	1.0	1.0	0.0	0.0	0.0	0.0
5590.464	2.3757346854088956e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010794778263772454	1.0	1.0	0.0	0.0	0.0	0.0
5591.201	2.3867873352233965e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010844998898554375	1.0	1.0	0.0	0.0	0.0	0.0
5591.939	2.394785387212187e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010881340161024203	1.0	1.0	0.0	0.0	0.0	0.0
5592.676	2.3970618885800142e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010891684046489948	1.0	1.0	0.0	0.0	0.0	0.0
5593.413	2.3927399718496235e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010872046275881306	1.0	1.0	0.0	0.0	0.0	0.0
5594.15	2.3829992988348813e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010827786954341806	1.0	1.0	0.0	0.0	0.0	0.0
5594.887	2.370822985429682e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010772460657139262	1.0	1.0	0.0	0.0	0.0	0.0
5595.624	2.360225800244206e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010724309546242944	1.0	1.0	0.0	0.0	0.0	0.0
5596.361	2.3552080042417523e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010701509864295293	1.0	1.0	0.0	0.0	0.0	0.0
5597.098	2.3587373466631386e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010717546364115654	1.0	1.0	0.0	0.0	0.0	0.0
5597.835	2.3720381438029846e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00010777982050279552	1.0	1.0	0.0	0.0	0.0	0.0
5598.572	2.3943632458581883e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.0001087942205024341	1.0	1.0	0.0	0.0	0.0	0.0
5599.31	2.4233239859722175e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011011012825006998	1.0	1.0	0.0	0.0	0.0	0.0
5600.047	2.455423405329384e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011156865018218893	1.0	1.0	0.0	0.0	0.0	0.0
5600.784	2.487216614363864e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011301325863922254	1.0	1.0	0.0	0.0	0.0	0.0
5601.521	2.5160630372266428e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011432397208049689	1.0	1.0	0.0	0.0	0.0	0.0
5602.258	2.5408495256922915e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011545021167521063	1.0	1.0	0.0	0.0	0.0	0.0
5602.995	2.562316259329091e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011642560943776354	1.0	1.0	0.0	0.0	0.0	0.0
5603.732	2.582955227435305e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011736339548629829	1.0	1.0	0.0	0.0	0.0	0.0
5604.469	2.6064971903009195e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011843308677206799	1.0	1.0	0.0	0.0	0.0	0.0
5605.206	2.6370797181025715e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00011982268472840572	1.0	1.0	0.0	0.0	0.0	0.0
5605.943	2.6782555902093817e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00012169361927316096	1.0	1.0	0.0	0.0	0.0	0.0
5606.681	2.732130777000645e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.0001241415807349473	1.0	1.0	0.0	0.0	0.0	0.0
5607.418	2.7983800920098004e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00012715179340744344	1.0	1.0	0.0	0.0	0.0	0.0
5608.155	2.8744734751432304e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00013060929732532846	1.0	1.0	0.0	0.0	0.0	0.0
5608.892	2.955751725256383e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00013430238937398	1.0	1.0	0.0	0.0	0.0	0.0
5609.629	3.0363591452981933e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00013796500048586155	1.0	1.0	0.0	0.0	0.0	0.0
5610.366	3.110432874790509e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.0001413307361041997	1.0	1.0	0.0	0.0	0.0	0.0
5611.103	3.1732922632209296e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00014418691850566996	1.0	1.0	0.0	0.0	0.0	0.0
5611.84	3.222283884315934e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.0001464129822566073	1.0	1.0	0.0	0.0	0.0	0.0
5612.577	3.257048457369573e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00014799260248883942	1.0	1.0	0.0	0.0	0.0	0.0
5613.314	3.279189607766577e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00014899864415884753	1.0	1.0	0.0	0.0	0.0	0.0
5614.052	3.291551649529097e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00014956034618952244	1.0	1.0	0.0	0.0	0.0	0.0
5614.789	3.2973328446845666e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00014982303006658235	1.0	1.0	0.0	0.0	0.0	0.0
5615.526	3.2995069442566233e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.0001499218160250812	1.0	1.0	0.0	0.0	0.0	0.0
5616.263	3.3003645634395504e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00014996078421867335	1.0	1.0	0.0	0.0	0.0	0.0
5617.0	3.3014296625083647e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	0.00015000917980908762	1.0	1.0	0.0	0.0	0.0	0.0
