skewer,alpha,step,t,dt,F_lya,F_inc,locIF,vIF_fd,vIF_fm,T_center,width_IF,nH_avg,nH_center,C_em
0009,-0.5,13554.0,23.56915,0.004015401,27434.48,7415.722,171.4517174335706,6055.285,1228.694,26125.33,6.029527e+23,3.397471e-05,5.565475e-05,0.2728386
0009,-0.5,13724.0,23.95992,0.004459678,27382.13,7408.949,173.6779001944269,5545.501,1144.204,25742.22,5.981369e+23,3.429238e-05,5.972675e-05,0.2713747
0009,-0.5,13893.0,24.35422,0.004293698,27290.35,7402.075,175.78094620868433,5238.204,1077.688,25426.22,5.818606e+23,3.518292e-05,6.336841e-05,0.2705898
0009,-0.5,14059.0,24.74713,0.003216399,27168.46,7395.422,177.76409591704578,4941.565,1027.215,25176.2,5.631816e+23,3.638148e-05,6.643351e-05,0.2688813
0009,-0.5,14207.0,25.13924,0.004785886,27027.53,7386.002,179.67271548930694,4758.917,989.7062,24985.24,5.467892e+23,3.736513e-05,6.88721e-05,0.2692818
0009,-0.5,14366.0,25.53076,0.001909134,26887.9,7380.543,181.50680492546962,4566.843,965.4759,24855.23,5.348648e+23,3.827816e-05,7.05541e-05,0.2673621
0009,-0.5,14514.0,25.92386,0.002878473,26762.62,7371.466,183.3311730395326,4544.292,952.0976,24781.79,5.230557e+23,3.917508e-05,7.146069e-05,0.2661042
0009,-0.5,14658.0,26.31573,0.003038747,26668.99,7363.238,185.13933895009723,4504.586,950.9237,24770.21,5.112443e+23,4.006808e-05,7.146933e-05,0.2655977
0009,-0.5,14659.0,26.31876,0.003178929,26668.4,7363.046,185.15230071289807,36.36042,950.9422,24770.35,5.112969e+23,4.006808e-05,7.146607e-05,0.2655965
0009,-0.5,14799.0,26.7094,0.002358129,26614.86,7355.815,186.9604666234609,4502.672,962.223,24822.58,5.017328e+23,4.080288e-05,7.05562e-05,0.2668905
0009,-0.5,15069.0,27.49756,0.005005692,26622.89,7338.292,190.79390797148517,9544.085,1032.157,25162.76,4.781173e+23,4.283471e-05,6.56036e-05,0.2683215
0009,-0.5,15210.0,27.88764,0.00424583,26668.32,7331.971,192.8224238496441,5053.295,1097.635,25470.55,4.637761e+23,4.414171e-05,6.162348e-05,0.2697304
0009,-0.5,15350.0,28.2819,0.003076018,26727.02,7326.353,195.0356448476996,5520.126,1194.385,25906.6,4.493641e+23,4.551232e-05,5.656998e-05,0.2730586
0009,-0.5,15616.0,29.06673,0.004968428,26848.47,7312.74,200.27219701879403,13043.64,1524.654,27255.67,4.179728e+23,4.898173e-05,4.41846e-05,0.2772032
0009,-0.5,15758.0,29.46032,0.004468282,26901.94,7308.233,203.48023331173135,7991.742,1767.391,28135.84,4.056316e+23,5.043363e-05,3.80617e-05,0.2815793
0009,-0.5,15899.0,29.8541,0.003648402,26948.74,7304.381,207.1354504212577,9103.283,1995.555,28898.98,3.955973e+23,5.181743e-05,3.366631e-05,0.2832165
0009,-0.5,16035.0,30.24364,0.001981757,26989.73,7301.949,211.00453661697975,9635.79,2078.731,29168.11,3.856319e+23,5.305149e-05,3.229944e-05,0.2859571
0009,-0.5,16163.0,30.63691,0.005159958,27029.41,7295.465,214.89306545690306,9689.144,1987.447,28889.85,3.806085e+23,5.395957e-05,3.376331e-05,0.2837768
0009,-0.5,16304.0,31.02922,0.004376837,27069.43,7293.203,218.47051198963163,8911.146,1831.458,28382.38,3.736331e+23,5.481609e-05,3.664682e-05,0.2830096
0009,-0.5,16438.0,31.4222,0.001883618,27111.94,7292.496,221.7595593000642,8191.375,1688.358,27889.74,3.717571e+23,5.522996e-05,3.976814e-05,0.28135
0009,-0.5,16566.0,31.81545,0.00499077,27158.99,7287.159,224.86066104990277,7730.138,1572.2,27472.64,3.708024e+23,5.539499e-05,4.269169e-05,0.2796512
0009,-0.5,16704.0,32.20943,0.003132248,27208.95,7287.269,227.74789371354564,7187.091,1481.807,27129.43,3.707468e+23,5.529015e-05,4.531036e-05,0.2796735
0009,-0.5,16827.0,32.60241,0.005188009,27261.6,7285.123,230.49578742709127,6848.75,1403.58,26821.72,3.740027e+23,5.495247e-05,4.783412e-05,0.2793976
0009,-0.5,16967.0,32.99532,0.00405176,27316.3,7286.554,233.08165910563912,6441.835,1333.103,26531.49,3.777526e+23,5.438211e-05,5.038477e-05,0.2787751
0009,-0.5,17099.0,33.38569,0.001525982,27371.09,7288.258,235.5119896305896,6050.296,1267.755,26252.24,3.814358e+23,5.384325e-05,5.300592e-05,0.27983
0009,-0.5,17230.0,33.78267,0.005188537,27429.09,7282.344,237.89371354504328,5941.033,1204.716,25978.88,3.852466e+23,5.316894e-05,5.574603e-05,0.2800761
0009,-0.5,17372.0,34.17371,0.005118156,27486.88,7279.022,240.11341542449918,5525.452,1151.796,25739.88,3.908709e+23,5.257347e-05,5.829106e-05,0.2784926
0009,-0.5,17532.0,34.56517,0.002586841,27542.09,7277.298,242.23266364225492,5275.85,1109.15,25540.24,3.941324e+23,5.195653e-05,6.05266e-05,0.280468
0009,-0.5,17681.0,34.95924,0.004795167,27592.85,7270.481,244.319507453014,5199.448,1075.775,25382.61,3.998823e+23,5.135563e-05,6.235289e-05,0.2793255
0009,-0.5,17859.0,35.35037,0.001260685,27632.98,7268.815,246.3156189241745,4975.524,1054.607,25276.82,4.053839e+23,5.083922e-05,6.359438e-05,0.2794499
0009,-0.5,18037.0,35.74261,0.00359137,27657.1,7262.408,248.31821127673356,4991.28,1042.397,25216.14,4.08537e+23,5.023548e-05,6.428523e-05,0.2816674
0009,-0.5,18224.0,36.13614,0.002174681,27661.13,7258.745,250.2981205443939,4925.545,1039.244,25197.23,4.134455e+23,4.976449e-05,6.444839e-05,0.2799837
0009,-0.5,18399.0,36.53052,0.004525015,27638.59,7252.084,252.3007128969548,4991.997,1042.396,25210.71,4.156551e+23,4.933226e-05,6.419386e-05,0.2810576
0009,-0.5,18587.0,36.92218,0.003142784,27590.18,7248.063,254.28386260531443,4943.546,1049.508,25241.93,4.195291e+23,4.910538e-05,6.372204e-05,0.2807403
0009,-0.5,18758.0,37.317,0.004463601,27510.58,7241.98,256.30913804277407,5042.492,1056.254,25273.12,4.209217e+23,4.887705e-05,6.326045e-05,0.2801016
0009,-0.5,18944.0,37.7082,0.002607426,27405.89,7238.78,258.3020090732334,4967.574,1059.288,25285.57,4.219904e+23,4.8756e-05,6.305074e-05,0.2799989
0009,-0.5,19116.0,38.0999,0.004332796,27275.83,7232.268,260.31756318859334,5017.351,1054.557,25263.42,4.208506e+23,4.873497e-05,6.327764e-05,0.2789566
0009,-0.5,19300.0,38.49228,0.00206227,27130.96,7229.566,262.29423201555437,4923.295,1042.5,25204.07,4.220233e+23,4.880622e-05,6.398818e-05,0.2770924
0009,-0.5,19473.0,38.8867,0.003641604,26975.24,7223.816,264.264419961115,4909.697,1023.673,25113.78,4.190523e+23,4.904791e-05,6.511726e-05,0.2755572
0009,-0.5,19640.0,39.27807,0.003815353,26823.28,7219.39,266.17627997407544,4762.982,1002.579,25010.06,4.163911e+23,4.936956e-05,6.645128e-05,0.2736079
0009,-0.5,19806.0,39.67312,0.00343438,26681.33,7215.685,268.065456902139,4705.006,983.0955,24912.31,4.121017e+23,4.977326e-05,6.773789e-05,0.2728651
0009,-0.5,19960.0,40.06311,0.001062833,26558.98,7214.221,269.88982501620194,4547.466,969.513,24841.22,4.10627e+23,4.998359e-05,6.867605e-05,0.2719994
0009,-0.5,20116.0,40.45713,0.004134458,26454.61,7207.944,271.7465975372652,4625.907,963.6483,24811.58,4.10306e+23,4.996484e-05,6.903525e-05,0.2711905
0009,-0.5,20270.0,40.84862,0.00125825,26371.57,7207.186,273.56772521062885,4537.412,969.7287,24838.29,4.130256e+23,4.971576e-05,6.859378e-05,0.2705152
0009,-0.5,20424.0,41.24344,0.004015325,26303.73,7201.335,275.4666234607903,4725.126,989.7978,24938.06,4.170924e+23,4.922623e-05,6.71439e-05,0.2700524
0009,-0.5,20579.0,41.63468,0.001357971,26250.53,7200.259,277.37524303305327,4759.669,1027.362,25118.69,4.217047e+23,4.862278e-05,6.467104e-05,0.2706387
0009,-0.5,20733.0,42.0266,0.004567803,26208.71,7193.409,279.4296824368121,5113.634,1088.163,25408.87,4.292556e+23,4.783703e-05,6.098709e-05,0.2698583
0009,-0.5,20734.0,42.03117,0.004666562,26208.26,7193.249,279.4523655217108,61.31847,1089.0,25412.81,4.294276e+23,4.783703e-05,6.093868e-05,0.2698684
0009,-0.5,20899.0,42.42161,0.004216619,26177.63,7190.069,281.6331821127678,5425.292,1178.848,25821.07,4.345611e+23,4.712949e-05,5.625233e-05,0.2720568
0009,-0.5,21066.0,42.81325,0.00452185,26157.33,7185.648,284.03110823071984,5978.861,1304.849,26363.16,4.419255e+23,4.641952e-05,5.076772e-05,0.2734354
0009,-0.5,21252.0,43.20503,0.002736233,26145.93,7183.445,286.7109526895656,6677.376,1467.094,27016.15,4.49231e+23,4.569296e-05,4.511498e-05,0.2753567
0009,-0.5,21442.0,43.59783,0.002391043,26139.41,7179.976,289.72780298120597,7510.829,1641.5,27671.57,4.56855e+23,4.484689e-05,4.027855e-05,0.276823
0009,-0.5,21638.0,43.99176,0.003650558,26133.01,7175.665,293.0362929358398,8247.043,1766.173,28118.44,4.649334e+23,4.406545e-05,3.73972e-05,0.2787432
0009,-0.5,21853.0,44.38585,0.00312921,26121.49,7173.209,296.4517174335706,8501.462,1795.697,28227.14,4.732081e+23,4.317997e-05,3.676609e-05,0.2789635
0009,-0.5,22071.0,44.77873,0.003638165,26100.36,7169.821,299.8347375243029,8431.755,1762.438,28121.12,4.837263e+23,4.241058e-05,3.74464e-05,0.2765541
0009,-0.5,22298.0,45.16919,0.0009464845,26064.94,7170.14,303.10434219053786,8139.679,1725.453,27996.78,4.91484e+23,4.165405e-05,3.825552e-05,0.2766887
0009,-0.5,22524.0,45.56246,0.002349598,26011.9,7167.079,306.39338950097226,8198.157,1710.052,27948.67,4.990043e+23,4.093776e-05,3.858556e-05,0.2768005
0009,-0.5,22744.0,45.95635,0.003245423,25940.4,7164.585,309.6889176928071,8207.719,1715.662,27972.96,5.080972e+23,4.038638e-05,3.844528e-05,0.2747523
0009,-0.5,23197.0,46.7406,0.002072697,25739.2,7165.444,316.22488658457587,16282.82,1692.913,27894.85,5.185195e+23,3.935948e-05,3.896955e-05,0.2732232
0009,-0.5,23420.0,47.13411,0.003842058,25612.19,7163.254,319.4005184705111,7910.053,1625.226,27654.24,5.243796e+23,3.911081e-05,4.058936e-05,0.27046
0009,-0.5,23659.0,47.52785,0.002997219,25473.16,7162.675,322.3946856772527,7460.266,1536.751,27327.12,5.268488e+23,3.884801e-05,4.293546e-05,0.267502
0009,-0.5,23891.0,47.91853,0.00125676,25328.51,7161.662,325.19442644199626,6971.104,1453.013,27005.63,5.283614e+23,3.861577e-05,4.541619e-05,0.2666955
0009,-0.5,24117.0,48.31328,0.00306218,25180.57,7156.428,327.9099157485416,6765.808,1386.42,26743.5,5.31604e+23,3.858764e-05,4.757346e-05,0.2624271
0009,-0.5,24335.0,48.70607,0.003582747,25036.55,7152.723,330.5087491898903,6475.396,1345.596,26577.14,5.319893e+23,3.843434e-05,4.899813e-05,0.2616666
0009,-0.5,24551.0,49.09956,0.003428532,24900.13,7149.544,333.065456902139,6372.572,1330.711,26513.92,5.342642e+23,3.8427e-05,4.952663e-05,0.2592189
0009,-0.5,24936.0,49.88432,0.004358281,24648.63,7143.114,338.23395981853537,12874.02,1375.808,26692.8,5.358496e+23,3.824458e-05,4.785292e-05,0.2587999
0009,-0.5,25120.0,50.27496,0.002245029,24532.46,7141.867,340.91056383668183,6669.149,1435.634,26927.38,5.3531e+23,3.815262e-05,4.584157e-05,0.2590784
0009,-0.5,25286.0,50.66831,0.002165271,24419.74,7137.606,343.7653920933244,7112.044,1521.937,27259.46,5.371271e+23,3.820004e-05,4.320378e-05,0.2576053
0009,-0.5,25436.0,51.06355,0.004788609,24309.9,7131.003,346.86001296176255,7704.1,1637.444,27689.19,5.368318e+23,3.813834e-05,4.010347e-05,0.2582394
0009,-0.5,25589.0,51.45377,0.001395108,24211.77,7129.351,350.11341542449736,8102.179,1779.355,28188.83,5.365015e+23,3.810427e-05,3.687893e-05,0.2589753
0009,-0.5,25736.0,51.84704,0.002402168,24127.16,7123.724,353.73298768632594,9019.729,1949.841,28762.43,5.365085e+23,3.810412e-05,3.360859e-05,0.2598117
0009,-0.5,25874.0,52.23956,0.001765454,24066.73,7119.489,357.67012313674604,9808.437,2134.159,29348.44,5.367411e+23,3.814002e-05,3.066872e-05,0.2606988
0009,-0.5,26143.0,53.0283,0.005097284,24054.48,7107.618,366.56189241736865,22147.12,2406.809,30169.78,5.361169e+23,3.833353e-05,2.712428e-05,0.26171
0009,-0.5,26283.0,53.42088,0.004576536,24116.5,7103.983,371.1924821775756,11534.89,2431.059,30244.73,5.330074e+23,3.844091e-05,2.683778e-05,0.2640375
0009,-0.5,26421.0,53.81014,0.003581,24224.5,7100.862,375.7679844458853,11400.56,2412.364,30196.83,5.303992e+23,3.857326e-05,2.703558e-05,0.2651994
0009,-0.5,26559.0,54.20468,0.002567564,24375.85,7097.665,380.3791315618928,11485.53,2401.359,30170.12,5.309151e+23,3.86361e-05,2.714825e-05,0.2662707
0009,-0.5,26696.0,54.59626,0.001753962,24556.5,7094.627,384.98379779649986,11473.64,2426.482,30245.42,5.299817e+23,3.861942e-05,2.685341e-05,0.2685805
0009,-0.5,26837.0,54.98826,0.001750387,24754.26,7090.901,389.6953985742057,11737.32,2482.377,30406.91,5.322679e+23,3.85202e-05,2.623004e-05,0.2708194
0009,-0.5,26983.0,55.38106,0.002802724,24954.05,7086.736,394.53985742061013,12070.34,2536.654,30561.87,5.330957e+23,3.83743e-05,2.564903e-05,0.2745842
0009,-0.5,27128.0,55.77391,0.00406431,25142.46,7082.35,399.4491250810115,12230.75,2550.828,30604.78,5.366337e+23,3.817447e-05,2.548951e-05,0.275919
0009,-0.5,27275.0,56.16674,0.000653698,25308.35,7081.585,404.2676604018143,12000.93,2515.785,30507.62,5.401491e+23,3.799773e-05,2.584481e-05,0.2775505
0009,-0.5,27436.0,56.56056,0.004364741,25452.85,7074.188,409.0667530784194,11952.72,2439.884,30300.59,5.416596e+23,3.77618e-05,2.662777e-05,0.2790239
0009,-0.5,27602.0,56.95549,0.00421553,25570.93,7069.148,413.6487362281259,11417.15,2333.32,29997.29,5.452788e+23,3.750387e-05,2.7834e-05,0.2789242
0009,-0.5,27958.0,57.74103,0.003882992,25737.75,7058.227,421.9313026571617,20628.79,2006.388,29003.81,5.539446e+23,3.700863e-05,3.235495e-05,0.2778973
0009,-0.5,28149.0,58.13341,0.003969958,25791.35,7053.077,425.52819183408974,8963.079,1810.402,28356.56,5.564472e+23,3.672032e-05,3.585497e-05,0.2764751
0009,-0.5,28354.0,58.52348,0.001477317,25827.31,7050.182,428.7167854828258,7945.243,1627.863,27710.32,5.605501e+23,3.652879e-05,3.988358e-05,0.2753916
0009,-0.5,28555.0,58.91905,0.003788537,25845.63,7043.514,431.6591056383659,7329.284,1465.953,27099.68,5.622453e+23,3.630518e-05,4.427074e-05,0.2746055
0009,-0.5,28764.0,59.30926,0.002082698,25845.34,7040.046,434.264419961115,6491.961,1338.599,26585.1,5.657422e+23,3.61643e-05,4.847945e-05,0.2723009
0009,-0.5,28962.0,59.70465,0.004066397,25823.58,7033.78,436.717433570966,6109.265,1237.014,26152.51,5.672723e+23,3.599724e-05,5.243178e-05,0.2724957
0009,-0.5,29172.0,60.09467,0.002503216,25781.01,7030.442,438.95657809462136,5578.825,1163.15,25819.93,5.712281e+23,3.587866e-05,5.574872e-05,0.2702882
0009,-0.5,29368.0,60.49025,0.004075436,25713.34,7024.546,441.13091380427795,5411.874,1108.841,25566.21,5.739671e+23,3.571845e-05,5.844076e-05,0.2695207
0009,-0.5,29566.0,60.87978,0.0008126693,25625.28,7022.462,443.1659105638355,5068.392,1074.364,25396.37,5.754465e+23,3.550639e-05,6.030525e-05,0.269185
0009,-0.5,29759.0,61.27299,0.001047304,25516.02,7016.632,445.18794556059765,5039.102,1054.096,25294.18,5.814689e+23,3.522076e-05,6.141793e-05,0.2672921
0009,-0.5,29939.0,61.6659,0.004311338,25389.92,7007.957,447.20674011665506,5032.44,1047.484,25258.51,5.859166e+23,3.484142e-05,6.173055e-05,0.267227
0009,-0.5,30126.0,62.05823,0.003221872,25256.66,7002.234,449.20609202851665,4975.605,1053.554,25282.32,5.958636e+23,3.43444e-05,6.132354e-05,0.2661186
0009,-0.5,30297.0,62.45075,0.000518188,25120.91,6997.767,451.21840570317545,5013.216,1070.671,25358.21,6.055791e+23,3.369739e-05,6.030117e-05,0.2663852
0009,-0.5,30483.0,62.84464,0.003804046,24987.6,6988.231,453.31173039533314,5220.705,1097.629,25483.71,6.254126e+23,3.262443e-05,5.873472e-05,0.2654894
0009,-0.5,30670.0,63.23709,0.002885228,24866.08,6982.404,455.44394037589154,5308.942,1134.175,25649.35,6.526595e+23,3.126313e-05,5.678779e-05,0.2649955
0009,-0.5,30862.0,63.63179,0.003430594,24757.69,6975.599,457.67660401814646,5560.926,1179.872,25854.05,6.743822e+23,3.028774e-05,5.452684e-05,0.2649356
0009,-0.5,31073.0,64.02277,0.002451187,24667.41,6970.486,459.98055735580056,5735.435,1234.561,26092.69,6.826985e+23,2.979726e-05,5.206364e-05,0.2656551
0009,-0.5,31307.0,64.41463,0.001427702,24594.33,6965.957,462.40440699935243,6043.766,1300.7,26373.37,6.8734e+23,2.959975e-05,4.937324e-05,0.2658566
0009,-0.5,31573.0,64.8079,0.001591026,24536.81,6960.795,464.987038237201,6434.136,1382.198,26708.59,6.890682e+23,2.954459e-05,4.641494e-05,0.2659525
0009,-0.5,31869.0,65.20122,0.002847588,24491.05,6955.189,467.7673363577451,6922.22,1484.95,27115.49,6.871184e+23,2.958368e-05,4.315357e-05,0.2672525
0009,-0.5,32230.0,65.59419,0.001927964,24451.32,6951.734,470.75178224238516,7438.76,1612.925,27597.2,6.868784e+23,2.963171e-05,3.969287e-05,0.2678444
0009,-0.5,32669.0,65.98657,0.001700102,24408.46,6948.203,474.0116655865186,8120.741,1763.967,28137.1,6.845633e+23,2.967624e-05,3.62573e-05,0.2694757
0009,-0.5,33185.0,66.37887,0.001754966,24352.96,6944.738,477.5664290343484,8854.941,1918.543,28661.95,6.85067e+23,2.967011e-05,3.330216e-05,0.2704776
0009,-0.5,33625.0,66.77214,0.001681654,24274.75,6941.623,481.39014906027296,9520.646,2039.66,29056.98,6.859223e+23,2.961167e-05,3.129786e-05,0.2703949
0009,-0.5,33945.0,67.16439,0.002778971,24166.02,6937.557,485.36941023979125,9919.112,2102.352,29259.38,6.886576e+23,2.954348e-05,3.034038e-05,0.2694584
0009,-0.5,34210.0,67.55717,0.002859548,24021.66,6934.452,489.4102397926108,10059.15,2119.539,29317.79,6.904991e+23,2.94672e-05,3.007916e-05,0.2677476
0009,-0.5,34443.0,67.9502,0.001508998,23839.38,6932.563,493.44782890473107,10059.84,2117.678,29315.61,6.915413e+23,2.936232e-05,3.009758e-05,0.266584
0009,-0.5,34660.0,68.34244,0.001917037,23618.45,6929.175,497.4821775761502,10054.44,2106.423,29285.38,6.944714e+23,2.924155e-05,3.024475e-05,0.2641807
0009,-0.5,34871.0,68.73581,0.001347146,23361.39,6926.856,501.48412184056906,9967.14,2077.191,29197.31,6.97333e+23,2.907487e-05,3.066313e-05,0.2607853
0009,-0.5,35086.0,69.12831,0.00141302,23074.59,6924.202,505.3920933246918,9730.48,2017.934,29013.12,7.02581e+23,2.890973e-05,3.155775e-05,0.2568034
0009,-0.5,35306.0,69.52096,0.002395513,22766.07,6921.177,509.1607258587155,9388.126,1932.668,28740.35,7.079572e+23,2.870814e-05,3.294505e-05,0.2527123
0009,-0.5,35525.0,69.91579,0.003577701,22448.57,6918.037,512.7770576798448,9011.477,1842.366,28442.01,7.133356e+23,2.848838e-05,3.455462e-05,0.2479041
0009,-0.5,35740.0,70.30608,0.003920887,22146.74,6915.236,516.1957226182767,8517.825,1771.976,28201.99,7.183116e+23,2.82492e-05,3.59212e-05,0.2445002
0009,-0.5,35741.0,70.31,0.004056441,22143.74,6915.09,516.2313674659763,86.82791,1771.369,28199.98,7.184328e+23,2.82492e-05,3.593282e-05,0.2444631
0009,-0.5,35953.0,70.69909,0.003416116,21876.7,6912.264,519.536616979909,8236.444,1734.995,28072.84,7.253352e+23,2.8111e-05,3.667563e-05,0.2401986
0009,-0.5,36154.0,71.09185,0.0009469582,21659.8,6911.042,522.848347375244,8247.808,1742.717,28096.77,7.29856e+23,2.787304e-05,3.650573e-05,0.2385816
0009,-0.5,36352.0,71.48496,0.002168573,21508.62,6906.841,526.2734931950745,8529.726,1803.525,28306.03,7.345478e+23,2.763331e-05,3.524626e-05,0.238229
0009,-0.5,36546.0,71.87972,0.003311779,21431.19,6902.208,529.9125081011007,9069.211,1934.032,28742.0,7.419178e+23,2.749003e-05,3.283144e-05,0.2377682
0009,-0.5,36737.0,72.27037,0.004050338,21419.98,6898.155,533.8658457550227,9851.89,2154.816,29440.31,7.476276e+23,2.723328e-05,2.942837e-05,0.2397905
0009,-0.5,36941.0,72.66361,0.001512693,21458.83,6896.216,538.3635774465329,11198.27,2495.036,30432.77,7.544995e+23,2.694708e-05,2.537937e-05,0.2436234
0009,-0.5,37137.0,73.05665,0.002895293,21528.97,6890.563,543.6908619572259,13273.17,2971.286,31692.67,7.630727e+23,2.662539e-05,2.125988e-05,0.2485714
0009,-0.5,37329.0,73.45005,0.003754311,21612.56,6884.85,550.0259235255999,15778.87,3553.343,33067.61,7.732524e+23,2.628319e-05,1.772782e-05,0.2548652
0009,-0.5,37518.0,73.84102,0.003799995,21698.25,6879.445,557.495139338951,18609.76,4275.746,34576.28,7.843652e+23,2.592641e-05,1.468518e-05,0.2620945
0009,-0.5,37519.0,73.84482,0.003940114,21699.12,6879.266,557.5761503564481,204.4803,4284.465,34593.43,7.845488e+23,2.592641e-05,1.465448e-05,0.2621867
0009,-0.5,37708.0,74.23642,0.00394245,21785.25,6873.628,566.7595593000642,22870.32,5459.189,36688.62,7.95948e+23,2.55924e-05,1.144598e-05,0.2739937
0009,-0.5,37897.0,74.62814,0.003942447,21874.89,6867.923,578.541801685029,29353.08,6985.284,38930.99,8.044423e+23,2.524796e-05,8.891579e-06,0.2914744
0009,-0.5,38297.0,75.41209,0.002938184,22089.13,6856.292,601.4128321451717,56975.9,4190.617,34438.1,8.191484e+23,2.477537e-05,1.493737e-05,0.2668751
0009,-0.5,38298.0,75.41503,0.003088571,22090.1,6856.115,601.4744005184712,155.1188,4179.082,34415.6,8.192776e+23,2.477537e-05,1.49788e-05,0.266776
0009,-0.5,38512.0,75.80755,0.003056223,22221.18,6849.698,608.2631237848345,16911.29,3130.594,32133.13,8.274865e+23,2.457283e-05,2.004759e-05,0.2580258
0009,-0.5,38747.0,76.19759,0.002142197,22362.91,6843.855,613.5806869734279,13241.31,2603.322,30787.04,8.361662e+23,2.429476e-05,2.413023e-05,0.2551123
0009,-0.5,38748.0,76.19973,0.002280283,22363.77,6843.701,613.6066104990277,71.52025,2601.079,30781.02,8.362979e+23,2.429476e-05,2.415067e-05,0.255105
0009,-0.5,38991.0,76.59058,0.003400776,22509.95,6834.88,618.269604666235,11615.6,2338.514,30046.77,8.501597e+23,2.391164e-05,2.685136e-05,0.2544591
0009,-0.5,39255.0,76.98576,0.003235016,22649.51,6826.249,622.670123136746,10960.79,2239.964,29757.91,8.660723e+23,2.341821e-05,2.800659e-05,0.255959
0009,-0.5,39519.0,77.37795,0.003237934,22769.96,6816.564,626.9961114711605,10776.22,2258.162,29813.77,8.839723e+23,2.296635e-05,2.773978e-05,0.2574702
0009,-0.5,39781.0,77.77048,0.002672246,22864.05,6810.533,631.4452365521702,11083.42,2348.011,30075.25,8.98058e+23,2.256038e-05,2.664664e-05,0.2603688
0009,-0.5,40023.0,78.16454,0.003508273,22927.29,6804.938,636.0855476344786,11555.99,2418.237,30273.92,9.145035e+23,2.218712e-05,2.584546e-05,0.2618577
0009,-0.5,40522.0,78.94817,0.002526383,22950.76,6791.113,645.0194426441994,22260.74,2225.5,29706.56,9.420294e+23,2.148384e-05,2.804489e-05,0.2616748
0009,-0.5,40808.0,79.34029,0.001939612,22912.19,6782.694,649.0926766040175,10145.57,2086.861,29281.19,9.4857e+23,2.131805e-05,2.988486e-05,0.2603767
0009,-0.5,41147.0,79.73267,0.001956912,22842.96,6773.687,652.9779650032415,9676.755,2003.268,29016.32,9.509014e+23,2.123303e-05,3.109931e-05,0.2595384
0009,-0.5,41534.0,80.12628,0.001578162,22747.67,6765.239,656.7854828256641,9488.964,1977.959,28934.11,9.533044e+23,2.121829e-05,3.146063e-05,0.2581189
0009,-0.5,41919.0,80.51884,0.001075043,22632.8,6758.1,660.5897602073874,9471.413,1991.745,28976.81,9.523225e+23,2.120326e-05,3.120845e-05,0.2574704
0009,-0.5,42286.0,80.91088,0.00146569,22506.16,6751.735,664.4329228775114,9574.437,2013.088,29043.11,9.532468e+23,2.120578e-05,3.084628e-05,0.2565278
0009,-0.5,42287.0,80.91234,0.00157704,22505.64,6751.626,664.4491250810115,38.28235,2013.126,29043.31,9.532867e+23,2.120578e-05,3.08452e-05,0.2565235
0009,-0.5,42652.0,81.30483,0.001774229,22374.28,6746.738,668.3084899546338,9616.183,2011.668,29035.41,9.521484e+23,2.121404e-05,3.084536e-05,0.2552172
0009,-0.5,43019.0,81.69809,0.002404041,22243.3,6741.347,672.1322099805566,9527.062,1978.518,28926.45,9.518227e+23,2.121629e-05,3.134061e-05,0.2536681
0009,-0.5,43357.0,82.08957,0.002317283,22114.76,6736.007,675.8457550226831,9250.101,1931.055,28769.65,9.529353e+23,2.12073e-05,3.20906e-05,0.2521375
0009,-0.5,43621.0,82.48255,0.002476234,21983.31,6729.712,679.4912508101115,9084.982,1892.98,28642.35,9.541347e+23,2.119022e-05,3.270965e-05,0.2501735
0009,-0.5,43836.0,82.87504,0.002977064,21842.4,6722.9,683.1011017498386,8988.458,1884.062,28611.4,9.556931e+23,2.116083e-05,3.283219e-05,0.2491307
0009,-0.5,44026.0,83.27024,0.003452426,21682.53,6716.269,686.772521062865,9145.513,1919.222,28726.42,9.544927e+23,2.116142e-05,3.219511e-05,0.2479316
0009,-0.5,44201.0,83.66053,0.001031341,21502.4,6712.432,690.505508749191,9300.702,2010.408,29018.78,9.482668e+23,2.126386e-05,3.070789e-05,0.2475703
0009,-0.5,44376.0,84.05449,0.003221225,21294.24,6705.486,694.578742709009,10144.59,2173.031,29526.35,9.361475e+23,2.153287e-05,2.83649e-05,0.2467852
0009,-0.5,44543.0,84.44929,0.004624987,21068.25,6699.319,699.0537913156186,11151.43,2410.963,30228.13,9.124165e+23,2.208181e-05,2.552171e-05,0.2469577
0009,-0.5,44729.0,84.84209,0.003886015,20841.77,6694.677,703.9857420609205,12281.86,2685.6,30986.04,8.863013e+23,2.273775e-05,2.287476e-05,0.2464832
0009,-0.5,44922.0,85.23177,0.0006141021,20635.13,6691.762,709.3033052495139,13253.22,2913.182,31576.56,8.697405e+23,2.318472e-05,2.106243e-05,0.2457701
0009,-0.5,45148.0,85.62583,0.002154775,20464.06,6684.839,715.0648088139988,14353.05,3029.338,31871.61,8.613389e+23,2.345203e-05,2.022594e-05,0.2445889
0009,-0.5,45391.0,86.01938,0.003551643,20356.15,6677.83,720.8781594296834,14477.47,2995.948,31794.3,8.543613e+23,2.366568e-05,2.043222e-05,0.24284
0009,-0.5,45668.0,86.41042,0.001310248,20326.75,6673.508,726.390149060273,13732.17,2843.188,31410.66,8.466969e+23,2.37907e-05,2.152715e-05,0.2425968
